id_coder,text,del_ms,con_ms,so_ms,del_nca,con_nca,so_nca,agenda,del_com,si_com,con_com,del_age,si_age,con_age
2254,"The Commission may adopt , by means of implementing acts , the detailed arrangements and the amount of a Union financial contribution to the EU reference laboratories , taking into account the objectives of health and safety protection , support of innovation and cost - effectiveness .",0,0,0,0,0,0,0,1,0,0,0,0,0
2255,The authorities responsible for vehicle registration of the Member States may refuse to allow the registration and use on the road of such vehicles .,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,"The competent authorities of that State shall advise those of the other Member States of the measures taken , which may extend to withdrawal of EEC component type - approval .",0,0,0,0,0,1,0,0,0,0,0,0,0
2257,The competent authority shall in any case ensure that no significant pollution is caused and that a high level of protection of the environment as a whole is achieved .,0,0,0,0,1,0,0,0,0,0,0,0,0
2258,"The contracting authorities listed in Annex I to Directive 80/767 / EEC shall make known , as from 1 January 1989 , as soon as possible after the beginning of their budgetary year , by means of an indicative notice , the total procurement by product area of which the estimated value , taking into account the provisions of Article 5 of this Directive , is equal or greater than 750 000 ECU and which they envisage awarding during the coming 12 months .",0,0,0,0,1,0,0,0,0,0,0,0,0
2259,"Where appropriate , the national regulatory authorities may exercise their investigatory powers in collaboration with organised markets , trade - matching systems or other persons professionally arranging transactions as referred to in point ( d ) of Article 8(4 ) .",0,0,0,1,0,1,0,0,0,0,0,0,0
2260,Esma shall submit those draft implementing technical standards to the Commission by 3 July 2015 .,0,0,0,0,0,0,0,0,0,0,0,0,1
2261,Member States and the Commission shall cooperate closely to ensure that this Regulation is complied with .,0,0,1,0,0,0,0,0,1,0,0,0,0
2262,Eba shall submit those draft implementing technical standards to the Commission by 28 June 2020 .,0,1,0,0,0,0,0,0,0,0,0,0,0
2263,"Member States may exclude financial undertakings from the scope of paragraphs 1 to 6 , including where such financial undertakings are part of a consolidated group for financial accounting purposes .",1,0,0,0,0,0,0,0,0,0,0,0,0
2264,"The Agency shall ensure that procedures are in place to monitor the functioning of the Central System against objectives relating to output , cost - effectiveness and quality of service .",0,0,0,0,0,0,0,0,0,0,0,0,1
2265,"Europol shall inform the data subject in writing of any refusal or restriction of access , of the reasons for such a decision and of his or her right to lodge a complaint with the EDPS .",0,0,0,0,0,0,0,0,0,0,0,0,1
2266,"reorganisation measures means measures involving any intervention by the competent authorities which are intended to preserve or restore the financial situation of an insurance undertaking and which affect pre - existing rights of parties other than the insurance undertaking itself , including but not limited to measures involving the possibility of a suspension of payments , suspension of enforcement measures or reduction of claims",0,0,0,0,0,0,0,0,0,0,0,0,0
2267,Member States may exclude from this exemption the importation by their residents of horses carried on board means of transport,1,0,0,0,0,0,0,0,0,0,0,0,0
2268,"In the case of non - contractual liability , the Agency shall , in accordance with the general principles common to the laws of the Member States , make good any damage caused by its services or by its servants in the performance of their duties .",0,0,0,0,0,0,0,0,0,0,0,0,2
2269,"To that end , shall submit a report to the European Parliament and to the Council , accompanied , if appropriate , by a legislative proposal .",0,0,0,0,0,0,1,0,0,0,0,0,0
2270,"Each Member State shall , within its territory , adopt and .",0,1,0,0,0,0,0,0,0,0,0,0,0
2271,"In Article 39 , the first paragraph shall be replaced by the following : For the period provided for in Article 357 of Directive 2006/112 / EC , the Commission and the Member States shall ensure that such existing or new communication and information exchange systems which are necessary to provide for the exchanges of information described in Articles 29 and 30 of this Regulation are operational .",0,0,0,0,0,0,0,0,0,1,0,0,0
2272,"In exceptional cases and if the remaining financial resources available in the Fund in the year of the occurrence of the disaster are not sufficient to cover the amount of assistance deemed necessary by the budgetary authority , the Commission may propose that the difference be financed through the next year 's Fund .",0,0,0,0,0,0,1,0,0,0,0,0,0
2273,No 1224/2009 .,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,"Where appropriate , according to the risk assessment referred to in Article 9 , the Competent Authorities concerned may decide that the obligation set out in paragraph 1 of this Article shall be fulfilled at a regional level , instead of at national level .",0,0,0,1,0,0,0,0,0,0,0,0,0
2275,The Member States and the Commission shall collaborate closely in order to ensure that this Regulation is complied with .,0,0,1,0,0,0,0,0,1,0,0,0,0
2276,"Any information which is by nature confidential , ( for example , because its disclosure would be of significant competitive advantage to a competitor or from whom he / she has acquired the information ) or .",0,0,0,0,0,0,0,0,0,0,0,0,0
2277,"The competent authorities of that State shall advise those of the other Member States of the measures taken which may , where there is consistent failure to conform , .",0,0,0,0,0,1,0,0,0,0,0,0,0
2278,"In accordance with the procedure referred to in Article 12(2 ) , the Commission shall define a common methodology for effective information exchange .",0,0,0,0,0,0,0,1,0,0,0,0,0
2279,"The independent experts shall be invited by the Commission in compliance with Article 57(2 ) of Regulation ( EC , Euratom )",0,0,0,0,0,0,0,0,0,1,0,0,0
2280,The authority responsible for notified bodies shall having confirmed the corrective and preventive action plan forward it and its opinion thereon to the joint assessment team .,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,"The Commission may , on request from a Member State , agree to a reasonable extension of this period .",0,0,0,0,0,0,0,1,0,0,0,0,0
2282,"any further measures for the implementation of this Article , shall be adopted in accordance with the regulatory procedure with scrutiny referred to in Article 184(4 ) .",0,0,0,0,0,0,0,1,0,1,0,0,0
2283,"Esma shall , in close cooperation with the members of the ESCB , develop draft implementing technical standards to establish standard forms , templates and procedures for the cooperation referred to in paragraphs 1 , 3 and 5 .",0,0,0,0,0,0,0,0,0,0,1,1,0
2284,"Europol shall without prejudice to paragraphs 4 and 6 , not connect parts of SIS II nor",0,0,0,0,0,0,0,0,0,0,0,0,1
2285,This Directive shall not prevent the non - discriminatory application by Member States of : ( a ) regulatory charges specifically designed to combat time and place - related traffic congestion,1,0,0,0,0,0,0,0,0,0,0,0,0
2286,"on arrival at the slaughterhouse these pigs shall be kept and slaughtered separately from other pigs,- during ante and post - mortem inspection carried out at the designated slaughterhouse , the competent authority shall take into account any signs relating to the presence of classical swine fever,- the fresh meat from these pigs shall be either processed or marked with the special stamp referred to in Article 5a of Council Directive 72/461 / EEC(14 ) and subsequently treated in accordance with the rules laid down in Article 4(1 ) of Council Directive 80/215 / EEC(15 )",0,0,0,0,1,0,0,0,0,0,0,0,0
